"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1911","456","107","8","65","233","251","14","12","8.6 %","20.4 %",".187",".311",".268",".341",".455",".343","116"
"2018-09-30","OAK","@LAA","6","RF","1","1","0","0","1","1","2","0","0","0.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","2.031","1270"
"2018-09-29","OAK","@LAA","5","RF","4","0","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-09-28","OAK","@LAA","6","RF","4","0","0","0","0","1","0","0","0","50.0 %","50.0 %",".000",".000",".000",".500",".000",".345","121"
"2018-09-26","OAK","@SEA","6","RF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-09-24","OAK","@SEA","5","RF","5","1","0","0","0","1","0","0","0","0.0 %","60.0 %",".000",".500",".200",".200",".200",".176","5"
"2018-09-23","OAK","MIN","3","RF","4","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","185"
"2018-09-22","OAK","MIN","6","RF","4","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".312","98"
"2018-09-21","OAK","MIN","6","RF","4","0","0","0","0","2","0","0","0","25.0 %","25.0 %",".000",".000",".000",".500",".000",".352","126"
"2018-09-20","OAK","LAA","6","RF","4","2","0","0","1","2","4","0","0","25.0 %","0.0 %","1.000",".500",".667",".750","1.667",".900","499"
"2018-09-19","OAK","LAA","6","RF","4","2","1","0","1","2","5","0","0","0.0 %","25.0 %","1.333","1.000",".667",".750","2.000","1.000","567"
"2018-09-18","OAK","LAA","5","RF","4","1","0","0","0","2","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","153"
"2018-09-16","OAK","@TBR","6","RF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-15","OAK","@TBR","6","RF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","35"
"2018-09-14","OAK","@TBR","6","RF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-13","OAK","@BAL","6","RF","4","1","0","0","1","1","1","0","0","0.0 %","50.0 %",".750",".000",".250",".250","1.000",".508","232"
"2018-09-12","OAK","@BAL","6","RF","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","35"
"2018-09-11","OAK","@BAL","6","RF","4","3","1","0","0","0","1","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".752","398"
