"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","2615","636","82","24","32","330","182","71","33","10.7 %","19.9 %",".098",".343",".276",".357",".374",".323","101"
"2018-09-30","PHI","ATL","1","2B","4","1","0","0","1","1","1","0","0","0.0 %","50.0 %",".750",".000",".250",".250","1.000",".508","225"
"2018-09-29","PHI","ATL","1","2B","4","1","0","0","0","0","2","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","33"
"2018-09-28","PHI","ATL","1","2B","4","0","0","0","0","1","0","0","0","50.0 %","25.0 %",".000",".000",".000",".750",".000",".525","237"
"2018-09-27","PHI","@COL","1","2B","5","1","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".176","4"
"2018-09-26","PHI","@COL","1","2B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","1"
"2018-09-25","PHI","@COL","1","2B","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","33"
"2018-09-24","PHI","@COL","1","2B","3","1","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","82"
"2018-09-23","PHI","@ATL","1","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","33"
"2018-09-22","PHI","@ATL","1","2B","4","1","0","0","0","0","2","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","148"
"2018-09-21","PHI","@ATL","1","2B","4","1","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","225"
"2018-09-20","PHI","@ATL","1","2B","4","1","0","0","0","1","0","0","1","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","148"
"2018-09-19","PHI","NYM","1","2B","5","0","0","0","0","0","0","0","0","20.0 %","40.0 %",".000",".000",".000",".200",".000",".138","-22"
"2018-09-18","PHI","NYM","1","2B","5","1","0","0","0","0","0","1","0","40.0 %","0.0 %",".000",".333",".333",".600",".333",".452","188"
"2018-09-17","PHI","NYM","1","2B","4","0","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-16","PHI","MIA","1","2B","5","1","0","0","1","1","1","0","0","0.0 %","20.0 %",".600",".000",".200",".200",".800",".406","158"
"2018-09-15","PHI","MIA","1","2B","4","1","0","0","1","1","3","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","225"
"2018-09-14","PHI","MIA","1","2B","5","2","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","121"
"2018-09-12","PHI","WSN","1","2B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-11","PHI","WSN","1","2B","6","1","0","0","0","1","1","0","0","0.0 %","16.7 %",".000",".250",".200",".333",".200",".267","64"
"2018-09-11","PHI","WSN","1","2B","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","33"
"2018-09-09","PHI","@NYM","6","2B","4","2","0","0","0","0","0","0","0","0.0 %","50.0 %",".000","1.000",".500",".500",".500",".440","180"
"2018-09-08","PHI","@NYM","7","2B","5","4","0","0","0","0","3","1","0","0.0 %","0.0 %",".000",".800","1.000",".800","1.000",".704","356"
"2018-09-07","PHI","@NYM","6","2B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","1"
"2018-09-05","PHI","@MIA","6","2B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","1"
"2018-09-04","PHI","@MIA","7","2B","5","2","0","1","0","0","3","0","0","40.0 %","0.0 %",".667",".667",".667",".800","1.333",".787","412"
"2018-09-03","PHI","@MIA","9","2B","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-01","PHI","CHC","9","2B","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-31","PHI","CHC","3","2B","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","33"
"2018-08-29","PHI","WSN","3","2B","5","0","0","0","0","1","0","1","0","20.0 %","40.0 %",".000",".000",".000",".200",".000",".138","-22"
"2018-08-28","PHI","WSN","1","2B","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-27","PHI","WSN","3","2B","4","1","0","0","0","0","1","0","0","0.0 %","75.0 %",".000","1.000",".250",".250",".250",".220","33"
"2018-08-26","PHI","@TOR","1","2B","6","0","0","0","0","1","0","0","0","33.3 %","16.7 %",".000",".000",".000",".333",".000",".230","40"
"2018-08-25","PHI","@TOR","1","2B","5","1","0","0","0","0","0","0","1","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","96"
"2018-08-24","PHI","@TOR","1","2B","5","3","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".750",".600",".600",".600",".528","239"
"2018-08-23","PHI","@WSN","1","2B","4","1","0","0","0","0","0","0","1","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","148"
"2018-08-22","PHI","@WSN","1","2B","5","1","0","0","1","1","1","0","0","0.0 %","20.0 %",".600",".000",".200",".200",".800",".406","158"
"2018-08-21","PHI","@WSN","1","2B","5","0","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
