"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","780","198","48","3","23","93","103","1","1","8.1 %","20.4 %",".174",".332",".281",".343",".455",".341","110"
"2018-09-30","ATL","@PHI","2","3B","4","1","1","0","0","0","0","0","0","0.0 %","50.0 %",".250",".500",".250",".250",".500",".312","92"
"2018-09-29","ATL","@PHI","5","3B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-28","ATL","@PHI","5","3B","5","3","0","0","1","1","1","0","0","0.0 %","20.0 %",".600",".667",".600",".600","1.200",".758","390"
"2018-09-27","ATL","@NYM","5","3B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-26","ATL","@NYM","5","3B","3","1","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","80"
"2018-09-25","ATL","@NYM","5","3B","5","1","1","0","0","2","0","0","0","0.0 %","0.0 %",".200",".200",".200",".200",".400",".249","51"
"2018-09-22","ATL","PHI","5","3B","4","1","0","0","0","0","2","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".293","80"
"2018-09-21","ATL","PHI","5","3B","4","2","0","0","0","0","2","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","178"
"2018-09-20","ATL","PHI","5","3B","4","1","0","0","0","1","1","0","0","25.0 %","0.0 %",".000",".333",".500",".500",".500",".392","146"
"2018-09-19","ATL","STL","5","3B","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-18","ATL","STL","5","3B","4","0","0","0","0","0","0","1","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-17","ATL","STL","5","3B","5","1","0","0","0","1","0","0","0","0.0 %","60.0 %",".000",".500",".200",".200",".200",".176","2"
"2018-09-11","ATL","@SFG","2","3B","2","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-10","ATL","@SFG","2","3B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-09","ATL","@ARI","2","3B","5","1","0","0","1","1","2","0","0","20.0 %","20.0 %",".750",".000",".250",".400","1.000",".544","248"
"2018-09-08","ATL","@ARI","2","3B","5","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","2"
"2018-09-07","ATL","@ARI","2","3B","5","3","2","0","1","2","2","0","0","0.0 %","20.0 %","1.000",".667",".600",".600","1.600",".905","489"
"2018-09-06","ATL","@ARI","5","3B","5","1","0","0","1","2","1","0","0","20.0 %","40.0 %",".750",".000",".250",".400","1.000",".544","248"
"2018-09-05","ATL","BOS","4","SS-3B","5","1","0","0","0","0","0","0","0","20.0 %","0.0 %",".000",".333",".333",".600",".333",".458","190"
"2018-09-04","ATL","BOS","5","3B","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-03","ATL","BOS","5","3B","5","2","0","0","0","0","0","0","0","40.0 %","20.0 %",".000","1.000",".667",".800",".667",".628","303"
"2018-09-02","ATL","PIT","5","3B","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","31"
"2018-09-01","ATL","PIT","5","3B","4","0","0","0","0","0","1","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
