GAME_ID, YEAR_ID, AWAY_TEAM_ID, INN_CT, BAT_HOME_ID, OUTS_CT, BALLS_CT, STRIKES_CT, PITCH_SEQ_TX, AWAY_SCORE_CT, HOME_SCORE_CT, BAT_ID, BAT_HAND_CD, RESP_BAT_ID, RESP_BAT_HAND_CD, PIT_ID, PIT_HAND_CD, RES_PIT_ID, RES_PIT_HAND_CD, POS2_FLD_ID, POS3_FLD_ID, POS4_FLD_ID, POS5_FLD_ID, POS6_FLD_ID, POS7_FLD_ID, POS8_FLD_ID, POS9_FLD_ID, BASE1_RUN_ID, BASE2_RUN_ID, BASE3_RUN_ID, EVENT_TX, LEADOFF_FL, PH_FL, BAT_FLD_CD, BAT_LINEUP_ID, EVENT_CD, BAT_EVENT_FL, AB_FL, H_CD, SH_FL, SF_FL, EVENT_OUTS_CT, DP_FL, TP_FL, RBI_CT, WP_FL, PB_FL, FLD_CD, BATTEDBALL_CD, BUNT_FL, FOUL_FL, BATTEDBALL_LOC_TX, ERR_CT, ERR1_FLD_CD, ERR1_CD, ERR2_FLD_CD, ERR2_CD, ERR3_FLD_CD, ERR3_CD, BAT_DEST_ID, RUN1_DEST_ID, RUN2_DEST_ID, RUN3_DEST_ID, BAT_PLAY_TX, RUN1_PLAY_TX, RUN2_PLAY_TX, RUN3_PLAY_TX, RUN1_SB_FL, RUN2_SB_FL, RUN3_SB_FL, RUN1_CS_FL, RUN2_CS_FL, RUN3_CS_FL, RUN1_PK_FL, RUN2_PK_FL, RUN3_PK_FL, RUN1_RESP_PIT_ID, RUN2_RESP_PIT_ID, RUN3_RESP_PIT_ID, GAME_NEW_FL, GAME_END_FL, PR_RUN1_FL, PR_RUN2_FL, PR_RUN3_FL, REMOVED_FOR_PR_RUN1_ID, REMOVED_FOR_PR_RUN2_ID, REMOVED_FOR_PR_RUN3_ID, REMOVED_FOR_PH_BAT_ID, REMOVED_FOR_PH_BAT_FLD_CD, PO1_FLD_CD, PO2_FLD_CD, PO3_FLD_CD, ASS1_FLD_CD, ASS2_FLD_CD, ASS3_FLD_CD, ASS4_FLD_CD, ASS5_FLD_CD, EVENT_ID, HOME_TEAM_ID, BAT_TEAM_ID, FLD_TEAM_ID, BAT_LAST_ID, INN_NEW_FL, INN_END_FL, START_BAT_SCORE_CT, START_FLD_SCORE_CT, INN_RUNS_CT, GAME_PA_CT, INN_PA_CT, PA_NEW_FL, PA_TRUNC_FL, START_BASES_CD, END_BASES_CD, BAT_START_FL, RESP_BAT_START_FL, BAT_ON_DECK_ID, BAT_IN_HOLD_ID, PIT_START_FL, RESP_PIT_START_FL, RUN1_FLD_CD, RUN1_LINEUP_ID, RUN1_ORIGIN_EVENT_ID, RUN2_FLD_CD, RUN2_LINEUP_ID, RUN2_ORIGIN_EVENT_ID, RUN3_FLD_CD, RUN3_LINEUP_ID, RUN3_ORIGIN_EVENT_ID, RUN1_RESP_CATCH_ID, RUN2_RESP_CATCH_ID, RUN3_RESP_CATCH_ID, PA_BALL_CT, PA_CALLED_BALL_CT, PA_INTENT_BALL_CT, PA_PITCHOUT_BALL_CT, PA_HIT_BALL_CT, PA_OTHER_BALL_CT, PA_STRIKE_CT, PA_CALLED_STRIKE_CT, PA_SWINGMISS_STRIKE_CT, PA_FOUL_STRIKE_CT, PA_BIP_STRIKE_CT, PA_OTHER_STRIKE_CT, EVENT_RUNS_CT, FLD_ID, BASE2_FORCE_FL, BASE3_FORCE_FL, BASE4_FORCE_FL, BAT_SAFE_ERR_FL, BAT_FATE_ID, RUN1_FATE_ID, RUN2_FATE_ID, RUN3_FATE_ID, FATE_RUNS_CT, ASS6_FLD_CD, ASS7_FLD_CD, ASS8_FLD_CD, ASS9_FLD_CD, ASS10_FLD_CD, UNKNOWN_OUT_EXC_FL, UNCERTAIN_PLAY_EXC_FL
ARI201803290,2018,COL,1,0,0,2,2,BBFCS,0,0,blacc001,L,blacc001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,K,T,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,1,ARI,COL,ARI,0,T,F,0,0,0,0,0,T,F,0,0,T,T,lemad001,arenn001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,1,1,1,0,0,0,,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,0,1,2,2,CFBBX,0,0,lemad001,R,lemad001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,F,F,4,2,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2,ARI,COL,ARI,0,F,F,0,0,1,1,1,T,F,0,0,T,T,arenn001,stort001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,1,0,1,1,0,1,,F,F,F,F,4,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,0,1,2,0,BBX,1,0,arenn001,R,arenn001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,F,F,5,3,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3,ARI,COL,ARI,0,F,F,1,0,1,2,2,T,F,0,1,T,T,stort001,gonzc001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,1,0,0,0,1,0,0,perad001,F,F,F,F,1,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,0,1,1,2,SBCFC,1,0,stort001,R,stort001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,arenn001,,,K,F,F,6,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,4,ARI,COL,ARI,0,F,F,1,0,1,3,3,T,F,1,1,T,T,gonzc001,desmi001,T,T,5,3,3,0,0,0,0,0,0,avila001,,,1,1,0,0,0,0,4,2,1,1,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,0,2,0,2,*SS*S,1,0,gonzc001,L,gonzc001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,arenn001,,,K,F,F,9,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,5,ARI,COL,ARI,0,F,T,1,0,1,4,4,T,F,1,1,T,T,desmi001,parrg001,T,T,5,3,3,0,0,0,0,0,0,avila001,,,0,0,0,0,0,0,3,0,3,0,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,0,3,2,BTBBCX,1,0,perad001,L,perad001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,T,F,7,1,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6,ARI,ARI,COL,1,T,F,0,1,0,0,0,T,F,0,1,T,T,polla001,goldp001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,3,1,0,1,1,0,0,gonzc001,F,F,F,F,4,0,0,0,3,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,0,0,2,CSX,1,0,polla001,R,polla001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,perad001,,,,F,F,8,2,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,grayj003,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7,ARI,ARI,COL,1,F,F,0,1,0,1,1,T,F,1,3,T,T,goldp001,lambj001,T,T,7,1,6,0,0,0,0,0,0,iannc001,,,0,0,0,0,0,0,3,1,1,0,1,0,0,parrg001,F,F,F,F,4,4,0,0,3,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,0,3,2,SBFBBB,1,0,goldp001,R,goldp001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,polla001,perad001,,,F,F,3,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,grayj003,grayj003,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8,ARI,ARI,COL,1,F,F,0,1,0,2,2,T,F,3,7,T,T,lambj001,martk001,T,T,8,2,7,7,1,6,0,0,0,iannc001,iannc001,,4,4,0,0,0,0,2,0,1,1,0,0,0,,F,F,F,F,4,4,4,0,3,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,0,0,0,X,1,0,lambj001,L,lambj001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,goldp001,polla001,perad001,,F,F,5,4,21,T,T,2,F,F,0,F,F,2,F,F,9,F,F,F,,0,0,N,0,N,0,N,2,3,4,4,,,,,F,F,F,F,F,F,F,F,F,grayj003,grayj003,grayj003,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9,ARI,ARI,COL,1,F,F,0,1,2,3,3,T,F,7,6,T,T,martk001,avila001,T,T,3,3,8,8,2,7,7,1,6,iannc001,iannc001,iannc001,0,0,0,0,0,0,1,0,0,0,1,0,2,gonzc001,F,F,F,F,3,4,4,4,1,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,0,1,2,CC*BFX,1,2,martk001,L,martk001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,lambj001,goldp001,,F,F,4,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,3,,,,,F,F,F,F,F,F,F,F,F,,grayj003,grayj003,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,10,ARI,ARI,COL,1,F,F,2,1,2,4,4,T,F,6,6,T,T,avila001,ahmen001,T,T,0,0,0,5,4,9,3,3,8,,iannc001,iannc001,1,1,0,0,0,0,4,2,0,1,1,0,0,arenn001,F,F,F,F,0,0,3,4,1,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,1,3,1,BC*BBX,1,2,avila001,L,avila001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,lambj001,goldp001,,F,F,2,6,2,T,T,0,F,F,1,F,F,1,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,3,4,,,,,F,F,F,F,F,F,F,F,F,,grayj003,grayj003,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,11,ARI,ARI,COL,1,F,F,2,1,3,5,5,T,F,6,4,T,T,ahmen001,dysoj001,T,T,0,0,0,5,4,9,3,3,8,,iannc001,iannc001,3,3,0,0,0,0,2,1,0,0,1,0,1,desmi001,F,F,F,F,0,0,3,4,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,1,1,2,1,2,SCBS,1,3,ahmen001,R,ahmen001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,lambj001,K,F,F,6,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,grayj003,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,12,ARI,ARI,COL,1,F,T,3,1,3,6,6,T,F,4,4,T,T,dysoj001,corbp001,T,T,0,0,0,0,0,0,5,4,9,,,iannc001,1,1,0,0,0,0,3,1,2,0,0,0,0,,F,F,F,F,0,0,0,3,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,0,0,1,0,BX,1,3,desmi001,R,desmi001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,T,F,3,6,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,13,ARI,COL,ARI,0,T,F,1,3,0,5,0,T,F,0,0,T,T,parrg001,iannc001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,1,0,0,ahmen001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,0,1,1,0,BX,1,3,parrg001,L,parrg001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,F,F,7,7,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14,ARI,COL,ARI,0,F,F,1,3,0,6,1,T,F,0,1,T,T,iannc001,grayj003,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,1,0,0,polla001,F,F,F,F,1,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,0,1,3,2,BFCFF*BBS,1,3,iannc001,R,iannc001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,parrg001,,,K,F,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,15,ARI,COL,ARI,0,F,F,1,3,0,7,2,T,F,1,1,T,T,grayj003,blacc001,T,T,7,7,14,0,0,0,0,0,0,avila001,,,3,3,0,0,0,0,5,1,1,3,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,0,2,1,2,CC*BS,1,3,grayj003,R,grayj003,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,parrg001,,,K,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16,ARI,COL,ARI,0,F,T,1,3,0,8,3,T,F,1,1,T,T,blacc001,lemad001,T,T,7,7,14,0,0,0,0,0,0,avila001,,,1,1,0,0,0,0,3,2,1,0,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,1,0,3,1,BBCBX,1,3,dysoj001,L,dysoj001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,T,F,9,8,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,17,ARI,ARI,COL,1,T,F,3,1,0,7,0,T,F,0,0,T,T,corbp001,perad001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,2,1,0,0,1,0,0,lemad001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,1,1,3,1,CBBBX,1,3,corbp001,L,corbp001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,F,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,18,ARI,ARI,COL,1,F,F,3,1,0,8,1,T,F,0,0,T,T,perad001,polla001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,2,1,0,0,1,0,0,lemad001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,2,1,2,1,1,BCX,1,3,perad001,L,perad001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,F,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,19,ARI,ARI,COL,1,F,T,3,1,0,9,2,T,F,0,0,T,T,polla001,goldp001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,1,0,0,1,0,0,lemad001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,0,0,1,0,BX,1,3,blacc001,L,blacc001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,T,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,20,ARI,COL,ARI,0,T,F,1,3,0,9,0,T,F,0,0,T,T,lemad001,arenn001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,1,0,0,goldp001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,0,1,3,2,CFBBBX,1,3,lemad001,R,lemad001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,21,ARI,COL,ARI,0,F,F,1,3,0,10,1,T,F,0,0,T,T,arenn001,stort001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,3,1,0,1,1,0,0,polla001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,0,2,2,2,SSBBX,1,3,arenn001,R,arenn001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,22,ARI,COL,ARI,0,F,T,1,3,0,11,2,T,F,0,0,T,T,stort001,gonzc001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,0,2,0,1,0,0,lambj001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,1,0,3,2,CBSFBBS,1,3,polla001,R,polla001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,K,T,F,8,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,23,ARI,ARI,COL,1,T,F,3,1,0,10,0,T,F,0,0,T,T,goldp001,lambj001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,4,1,2,1,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,1,1,0,0,X,1,3,goldp001,R,goldp001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,24,ARI,ARI,COL,1,F,F,3,1,0,11,1,T,F,0,0,T,T,lambj001,martk001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,blacc001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,3,1,2,3,2,BBCBCX,1,3,lambj001,L,lambj001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,25,ARI,ARI,COL,1,F,T,3,1,0,12,2,T,F,0,0,T,T,martk001,avila001,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,3,2,0,0,1,0,0,desmi001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,0,0,2,2,FSBFBX,1,3,stort001,R,stort001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,,,,,T,F,6,4,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,26,ARI,COL,ARI,0,T,F,1,3,0,12,0,T,F,0,1,T,T,gonzc001,desmi001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,4,0,1,2,1,0,0,dysoj001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,0,0,0,0,X,1,3,gonzc001,L,gonzc001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,stort001,,,,F,F,9,5,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,6,0,0,1,0,0,0,0,27,ARI,COL,ARI,0,F,F,1,3,0,13,1,T,F,1,1,T,T,desmi001,parrg001,T,T,6,4,26,0,0,0,0,0,0,avila001,,,0,0,0,0,0,0,1,0,0,0,1,0,0,corbp001,F,T,F,F,1,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,0,1,1,2,SF*BS,1,3,desmi001,R,desmi001,R,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,gonzc001,,,K,F,F,3,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,28,ARI,COL,ARI,0,F,F,1,3,0,14,2,T,F,1,1,T,T,parrg001,iannc001,T,T,9,5,27,0,0,0,0,0,0,avila001,,,1,1,0,0,0,0,3,0,2,1,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,0,2,2,1,*BFBX,1,3,parrg001,L,parrg001,L,corbp001,L,corbp001,L,avila001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,dysoj001,gonzc001,,,,F,F,7,7,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,,,,,F,F,F,F,F,F,F,F,F,corbp001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,29,ARI,COL,ARI,0,F,T,1,3,0,15,3,T,F,1,1,T,T,iannc001,grayj003,T,T,9,5,27,0,0,0,0,0,0,avila001,,,2,2,0,0,0,0,2,0,0,1,1,0,0,perad001,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,1,0,0,1,FX,1,3,martk001,L,martk001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,,,,T,F,4,5,20,T,T,1,F,F,0,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30,ARI,ARI,COL,1,T,F,3,1,0,13,0,T,F,0,1,T,T,avila001,ahmen001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0,0,1,1,0,0,stort001,F,F,F,F,2,0,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,1,0,0,2,SCX,1,3,avila001,L,avila001,L,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,martk001,,,,F,F,2,6,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,grayj003,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,31,ARI,ARI,COL,1,F,F,3,1,0,14,1,T,F,1,3,T,T,ahmen001,dysoj001,T,T,4,5,30,0,0,0,0,0,0,iannc001,,,0,0,0,0,0,0,3,1,1,0,1,0,0,blacc001,F,F,F,F,1,2,0,0,0,0,0,0,0,0,F,F
ARI201803290,2018,COL,4,1,0,2,2,SC*BBFS,1,3,ahmen001,R,ahmen001,R,grayj003,R,grayj003,R,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,avila001,martk001,,K,F,F,6,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,grayj003,grayj003,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32,ARI,ARI,COL,1,F,F,3,1,0,15,2,T,F,3,3,T,T,dysoj001,corbp001,T,T,2,6,31,4,5,30,0,0,0,iannc001,iannc001,,2,2,0,0,0,0,4,1,2,1,0,0,0,,F,F,F,F,0,1,2,0,0,0,0,0,0,0,F,F
