"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","663","175","35","6","9","76","77","18","4","6.6 %","17.3 %",".124",".343",".294",".345",".418",".327","108"
"2018-09-30","TBR","TOR","3","3B","4","1","0","0","0","1","2","1","0","0.0 %","0.0 %",".000",".250",".333",".250",".333",".220","36"
"2018-09-28","TBR","TOR","3","3B","5","1","1","0","0","1","1","0","0","20.0 %","20.0 %",".250",".333",".250",".400",".500",".387","150"
"2018-09-27","TBR","NYY","3","3B","3","1","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","86"
"2018-09-26","TBR","NYY","3","2B-3B","4","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","36"
"2018-09-25","TBR","NYY","2","3B","4","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".312","98"
"2018-09-24","TBR","NYY","5","SS","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","36"
"2018-09-23","TBR","@TOR","5","SS","4","1","1","0","0","1","1","0","0","50.0 %","0.0 %",".500",".500",".500",".750","1.000",".646","326"
"2018-09-22","TBR","@TOR","5","2B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-09-21","TBR","@TOR","5","2B","6","1","1","0","0","0","1","0","0","16.7 %","0.0 %",".250",".250",".250",".500",".500",".393","154"
"2018-09-20","TBR","@TOR","5","SS-2B","5","2","1","0","0","1","2","1","0","0.0 %","0.0 %",".200",".400",".400",".400",".600",".425","176"
"2018-09-19","TBR","@TEX","5","2B","5","3","1","0","0","1","0","1","0","20.0 %","0.0 %",".250",".750",".750",".800","1.000",".739","390"
"2018-09-18","TBR","@TEX","1","2B","5","4","2","0","0","1","1","0","0","0.0 %","0.0 %",".400",".800",".800",".800","1.200",".851","466"
"2018-09-17","TBR","@TEX","4","3B","4","1","1","0","0","0","0","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".484","216"
"2018-09-15","TBR","OAK","5","SS","4","0","0","0","0","2","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".345","121"
"2018-09-14","TBR","OAK","5","2B-SS","4","1","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".293","86"
"2018-09-12","TBR","CLE","2","3B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-11","TBR","CLE","5","3B","4","2","1","0","0","0","0","0","0","0.0 %","25.0 %",".250",".667",".500",".500",".750",".532","248"
"2018-09-10","TBR","CLE","5","3B","4","1","0","1","0","1","0","0","0","0.0 %","25.0 %",".500",".333",".250",".250",".750",".395","155"
"2018-09-08","TBR","BAL","2","3B-2B","5","0","0","0","0","0","2","1","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-07","TBR","BAL","5","2B","5","1","1","0","0","2","0","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".249","56"
"2018-09-05","TBR","@TOR","4","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-04","TBR","@TOR","5","2B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-09-03","TBR","@TOR","5","SS-3B","4","3","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".752","398"
"2018-09-02","TBR","@CLE","1","3B","5","2","1","0","0","1","1","0","0","0.0 %","20.0 %",".200",".500",".400",".400",".600",".425","176"
"2018-09-01","TBR","@CLE","1","2B","5","2","1","0","0","1","0","0","0","0.0 %","20.0 %",".200",".500",".400",".400",".600",".425","176"
