"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","508","138","23","7","23","73","72","10","3","6.7 %","25.0 %",".225",".356",".293",".341",".518",".362","111"
"2018-10-01","COL","@LAD","3","LF","4","0","0","0","0","0","0","0","1","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-09-30","COL","WSN","3","LF-CF","5","1","0","0","1","1","3","0","0","0.0 %","40.0 %",".600",".000",".200",".200",".800",".406","142"
"2018-09-29","COL","WSN","3","LF-RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-09-28","COL","WSN","3","LF","4","1","0","0","1","1","1","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".508","210"
"2018-09-27","COL","PHI","3","LF","4","2","0","1","1","1","2","0","0","0.0 %","0.0 %","1.250",".333",".500",".500","1.750",".902","473"
"2018-09-26","COL","PHI","3","LF","5","2","0","0","1","3","3","0","0","20.0 %","20.0 %",".750",".500",".500",".600","1.250",".720","352"
"2018-09-25","COL","PHI","3","RF-CF","5","3","0","0","1","1","4","0","0","0.0 %","20.0 %",".600",".667",".600",".600","1.200",".758","377"
"2018-09-24","COL","PHI","3","RF-CF","5","1","0","0","1","1","2","0","0","0.0 %","40.0 %",".600",".000",".200",".200",".800",".406","142"
"2018-09-23","COL","@ARI","3","RF","4","0","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-22","COL","@ARI","7","RF","5","1","0","0","0","0","1","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".220","17"
"2018-09-21","COL","@ARI","3","LF","5","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","-12"
"2018-09-19","COL","@LAD","3","RF","4","1","0","0","0","1","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","133"
"2018-09-18","COL","@LAD","8","PH-RF","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-16","COL","@SFG","4","LF","4","1","0","0","0","0","0","0","1","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","17"
"2018-09-14","COL","@SFG","4","LF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-13","COL","ARI","1","CF","5","3","1","0","0","0","2","0","0","0.0 %","0.0 %",".200",".600",".600",".600",".800",".601","272"
"2018-09-12","COL","ARI","7","RF-LF","4","1","0","0","0","0","0","0","0","25.0 %","50.0 %",".000","1.000",".333",".500",".333",".392","133"
"2018-09-11","COL","ARI","4","LF","4","2","1","0","0","0","1","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".532","226"
"2018-09-10","COL","ARI","4","RF","5","2","0","0","1","1","4","0","0","0.0 %","0.0 %",".600",".250",".400",".400","1.000",".582","259"
"2018-09-08","COL","LAD","5","LF","3","1","1","0","0","1","0","0","0","0.0 %","33.3 %",".333",".500",".333",".333",".667",".416","148"
"2018-09-07","COL","LAD","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-04","COL","SFG","6","LF","4","1","0","0","1","1","1","0","0","0.0 %","75.0 %",".750",".000",".250",".250","1.000",".508","210"
"2018-09-02","COL","@SDP","5","RF","4","1","0","0","1","1","2","0","0","0.0 %","0.0 %","1.000",".000",".333",".250","1.333",".508","210"
"2018-09-01","COL","@SDP","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-31","COL","@SDP","6","LF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-08-30","COL","@SDP","8","PH","1","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".000","-100"
"2018-08-27","COL","@LAA","8","LF","5","1","1","0","0","1","0","0","0","20.0 %","20.0 %",".250",".333",".250",".400",".500",".387","129"
"2018-08-26","COL","STL","7","CF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-25","COL","STL","6","LF","5","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","-12"
"2018-08-24","COL","STL","2","LF-RF","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","106"
"2018-08-23","COL","SDP","7","RF","3","2","1","0","1","1","1","0","0","0.0 %","0.0 %","1.333",".500",".667",".667","2.000","1.093","600"
"2018-08-21","COL","SDP","7","LF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-19","COL","@ATL","3","RF","4","2","1","0","0","1","0","1","0","25.0 %","25.0 %",".333","1.000",".667",".750","1.000",".704","341"
"2018-08-18","COL","@ATL","6","LF","5","2","1","0","0","1","0","0","0","20.0 %","40.0 %",".250","1.000",".500",".600",".750",".532","226"
"2018-08-17","COL","@ATL","7","LF","5","0","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-16","COL","@ATL","1","CF","5","2","0","0","1","1","3","1","0","0.0 %","20.0 %",".600",".333",".400",".400","1.000",".582","259"
"2018-08-15","COL","@HOU","6","LF-RF","3","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
