"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1274","248","36","5","72","183","163","8","7","13.7 %","29.0 %",".241",".272",".228",".339",".470",".343","113"
"2018-10-01","CHC","MIL","6","LF","2","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-30","CHC","STL","7","LF","2","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-27","CHC","PIT","5","LF","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","33"
"2018-09-26","CHC","PIT","6","LF","4","1","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","148"
"2018-09-25","CHC","PIT","5","LF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-24","CHC","PIT","5","LF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","1"
"2018-09-23","CHC","@CHW","8","LF","4","2","1","0","1","1","2","0","0","50.0 %","0.0 %","2.000","1.000","1.000","1.000","3.000","1.164","663"
"2018-09-22","CHC","@CHW","8","DH","4","2","1","0","0","1","0","0","0","25.0 %","25.0 %",".333","1.000",".667",".750","1.000",".704","356"
"2018-09-21","CHC","@CHW","8","DH","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-10","CHC","MIL","8","PH","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"2018-09-08","CHC","@WSN","5","LF","3","1","0","0","0","1","0","0","0","33.3 %","33.3 %",".000","1.000",".500",".667",".500",".440","180"
"2018-09-08","CHC","@WSN","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-06","CHC","@WSN","8","PH","1","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".690","346"
"2018-09-05","CHC","@MIL","6","LF","3","1","0","0","1","1","1","0","0","33.3 %","0.0 %","1.500",".000",".500",".667","2.000",".907","491"
"2018-09-04","CHC","@MIL","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-03","CHC","@MIL","5","LF","2","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-02","CHC","@PHI","5","LF","4","1","0","1","0","0","1","0","0","0.0 %","50.0 %",".500",".500",".250",".250",".750",".395","149"
"2018-09-01","CHC","@PHI","6","LF","3","1","0","1","0","0","2","0","0","0.0 %","33.3 %",".667",".500",".333",".333","1.000",".526","237"
"2018-08-30","CHC","@ATL","7","LF","4","1","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".293","82"
"2018-08-29","CHC","NYM","1","LF","4","0","0","0","0","0","0","0","0","25.0 %","75.0 %",".000",".000",".000",".250",".000",".172","1"
"2018-08-28","CHC","NYM","6","LF","5","1","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".220","33"
"2018-08-27","CHC","NYM","7","LF","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".293","82"
"2018-08-26","CHC","CIN","7","LF","4","1","0","0","1","1","2","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","225"
