"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1633","337","82","8","56","199","190","16","8","9.8 %","18.7 %",".184",".257",".233",".313",".417",".314","94"
"2018-09-30","MIN","CHW","6","RF","4","2","1","0","1","2","2","0","0","0.0 %","0.0 %","1.000",".333",".500",".500","1.500",".820","440"
"2018-09-28","MIN","CHW","6","RF","5","1","0","0","0","0","2","0","0","0.0 %","20.0 %",".000",".333",".250",".400",".250",".320","99"
"2018-09-28","MIN","CHW","6","RF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-27","MIN","DET","7","CF","4","1","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","149"
"2018-09-25","MIN","DET","6","RF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-23","MIN","@OAK","6","RF","4","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","31"
"2018-09-22","MIN","@OAK","5","1B-RF","4","0","0","0","0","0","0","1","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-21","MIN","@OAK","5","RF","5","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","1"
"2018-09-19","MIN","@DET","5","RF","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-18","MIN","@DET","8","PH-RF","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-17","MIN","@DET","7","RF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-16","MIN","@KCR","5","CF","5","1","0","0","1","2","1","0","0","20.0 %","0.0 %",".750",".000",".250",".400","1.000",".544","252"
"2018-09-15","MIN","@KCR","7","RF","4","0","0","0","0","1","1","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-14","MIN","@KCR","5","RF","5","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","1"
"2018-09-13","MIN","@KCR","7","RF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-12","MIN","NYY","8","RF","3","2","1","0","0","1","1","0","0","0.0 %","0.0 %",".333",".667",".667",".667","1.000",".709","364"
"2018-09-11","MIN","NYY","7","RF","5","2","1","0","0","1","1","0","0","20.0 %","20.0 %",".250",".667",".500",".600",".750",".563","265"
"2018-09-10","MIN","NYY","6","PH-DH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-09","MIN","KCR","7","RF","4","1","1","0","0","1","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".484","211"
"2018-09-08","MIN","KCR","7","RF","3","0","0","0","0","1","0","0","0","33.3 %","33.3 %",".000",".000",".000",".333",".000",".230","38"
"2018-09-07","MIN","KCR","7","RF","5","1","0","0","0","1","1","0","0","20.0 %","0.0 %",".000",".250",".250",".400",".250",".314","95"
