"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","4089","788","171","11","135","429","481","11","10","13.6 %","23.7 %",".175",".278",".230",".347",".405",".332","101"
"2018-10-01","COL","@LAD","9","C","2","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-30","COL","WSN","8","C","4","1","1","0","0","1","0","0","0","50.0 %","0.0 %",".500",".500",".500",".750","1.000",".657","309"
"2018-09-28","COL","WSN","8","C","3","2","0","0","1","1","1","0","0","0.0 %","33.3 %","1.000","1.000",".667",".667","1.667",".970","519"
"2018-09-27","COL","PHI","8","C","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","17"
"2018-09-25","COL","PHI","8","C","4","1","0","0","0","2","0","0","0","25.0 %","0.0 %",".000",".500",".500",".750",".500",".572","253"
"2018-09-23","COL","@ARI","7","C","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-09-22","COL","@ARI","6","C","5","2","0","0","0","1","3","0","0","20.0 %","20.0 %",".000",".667",".500",".600",".500",".490","198"
"2018-09-19","COL","@LAD","8","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-18","COL","@LAD","7","C","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-09-16","COL","@SFG","8","C","4","0","0","0","0","1","0","0","0","50.0 %","25.0 %",".000",".000",".000",".500",".000",".230","24"
"2018-09-15","COL","@SFG","8","PH-C","2","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-13","COL","ARI","8","C","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".500",".000",".352","106"
"2018-09-12","COL","ARI","8","PH","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"2018-09-11","COL","ARI","9","PH-C","2","0","0","0","0","0","0","0","0","50.0 %","50.0 %",".000",".000",".000",".500",".000",".345","101"
"2018-09-09","COL","LAD","8","C","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-08","COL","LAD","8","C","3","2","1","0","1","2","1","0","0","0.0 %","0.0 %","1.333",".500",".667",".667","2.000","1.093","600"
