"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1271","284","48","3","83","215","191","15","8","16.7 %","31.6 %",".292",".356",".273",".398",".565",".402","155"
"2018-09-30","NYY","@BOS","2","RF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-28","NYY","@BOS","2","RF","5","2","0","0","1","3","1","0","0","20.0 %","20.0 %",".750",".500",".500",".600","1.250",".720","373"
"2018-09-27","NYY","@TBR","2","RF","4","0","0","0","0","0","2","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-26","NYY","@TBR","2","DH","5","2","0","0","0","1","1","0","0","20.0 %","40.0 %",".000","1.000",".500",".600",".500",".490","216"
"2018-09-25","NYY","@TBR","2","RF","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","2"
"2018-09-24","NYY","@TBR","2","RF","5","1","1","0","0","1","1","0","0","40.0 %","20.0 %",".333",".500",".333",".600",".667",".525","240"
"2018-09-23","NYY","BAL","9","PH-RF","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-22","NYY","BAL","2","RF","5","0","0","0","0","0","0","0","0","40.0 %","40.0 %",".000",".000",".000",".400",".000",".276","70"
"2018-09-21","NYY","BAL","2","RF","5","2","1","0","0","0","1","0","0","20.0 %","20.0 %",".250",".667",".500",".600",".750",".563","266"
"2018-09-20","NYY","BOS","2","RF","5","0","0","0","0","1","0","0","0","20.0 %","40.0 %",".000",".000",".000",".200",".000",".138","-24"
"2018-09-19","NYY","BOS","2","DH","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","32"
"2018-09-18","NYY","BOS","2","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-14","NYY","TOR","3","RF","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"2018-07-26","NYY","KCR","2","DH","2","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".800","427"
"2018-07-25","NYY","@TBR","2","RF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","32"
"2018-07-24","NYY","@TBR","2","RF","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","32"
"2018-07-23","NYY","@TBR","2","RF","5","0","0","0","0","1","0","0","0","40.0 %","40.0 %",".000",".000",".000",".400",".000",".276","70"
"2018-07-21","NYY","NYM","2","RF","4","3","1","0","1","1","1","0","0","0.0 %","0.0 %","1.000",".667",".750",".750","1.750","1.039","591"
