"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1167","286","64","11","23","125","147","25","15","7.5 %","16.2 %",".147",".310",".272",".329",".420",".323","99"
"2018-09-30","MIN","CHW","2","SS","4","0","0","0","0","0","0","1","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-29","MIN","CHW","2","SS","5","3","0","0","0","2","1","0","0","0.0 %","0.0 %",".000",".600",".600",".600",".600",".528","241"
"2018-09-28","MIN","CHW","2","SS","5","1","0","0","0","2","1","0","0","20.0 %","60.0 %",".000","1.000",".250",".400",".250",".314","95"
"2018-09-28","MIN","CHW","2","SS","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-27","MIN","DET","2","SS","5","3","1","0","0","0","0","0","1","0.0 %","40.0 %",".200","1.000",".600",".600",".800",".601","291"
"2018-09-26","MIN","DET","2","SS","5","2","0","1","0","1","3","1","0","20.0 %","0.0 %",".500",".500",".500",".600","1.000",".629","310"
"2018-09-25","MIN","DET","2","SS","5","2","1","0","0","0","1","0","0","0.0 %","60.0 %",".200","1.000",".400",".400",".600",".425","171"
"2018-09-23","MIN","@OAK","2","SS","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-22","MIN","@OAK","2","SS","4","0","0","0","0","0","0","0","1","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-09-21","MIN","@OAK","2","SS","5","1","1","0","0","0","3","0","0","20.0 %","40.0 %",".250",".500",".250",".400",".500",".387","145"
"2018-09-19","MIN","@DET","2","SS","5","0","0","0","0","0","0","0","0","20.0 %","0.0 %",".000",".000",".000",".200",".000",".138","-25"
"2018-09-18","MIN","@DET","2","SS","5","2","1","0","0","2","0","1","0","20.0 %","0.0 %",".250",".500",".500",".600",".750",".563","265"
"2018-09-17","MIN","@DET","2","SS","5","2","0","0","1","1","1","0","1","0.0 %","0.0 %",".750",".333",".500",".600","1.250",".726","376"
"2018-09-16","MIN","@KCR","1","SS","5","4","0","0","1","1","2","0","1","0.0 %","0.0 %",".600",".750",".800",".800","1.400",".934","518"
"2018-09-14","MIN","@KCR","2","SS","5","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","1"
"2018-09-13","MIN","@KCR","1","SS","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","31"
"2018-09-12","MIN","NYY","2","SS","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-11","MIN","NYY","2","SS","5","3","1","0","0","1","1","0","0","0.0 %","0.0 %",".200",".600",".600",".600",".800",".601","291"
"2018-09-10","MIN","NYY","2","SS","4","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","181"
"2018-09-09","MIN","KCR","1","SS","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","31"
"2018-09-08","MIN","KCR","2","SS","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-07","MIN","KCR","2","SS","5","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".352","121"
"2018-09-05","MIN","@HOU","2","SS","4","2","0","0","0","0","0","0","1","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","181"
"2018-09-04","MIN","@HOU","3","SS","4","1","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","227"
"2018-09-03","MIN","@HOU","3","SS","5","1","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".176","1"
"2018-09-02","MIN","@TEX","3","SS","4","1","1","0","0","0","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".484","211"
"2018-09-01","MIN","@TEX","3","SS","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-31","MIN","@TEX","2","SS","5","1","1","0","0","1","2","0","0","0.0 %","20.0 %",".250",".333",".250",".250",".500",".312","94"
"2018-08-26","MIN","OAK","3","SS","3","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".667",".667",".667",".667",".586","281"
"2018-08-25","MIN","OAK","4","SS","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","149"
"2018-08-24","MIN","OAK","4","SS","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-23","MIN","OAK","4","SS","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","31"
"2018-08-22","MIN","@CHW","3","SS","5","1","0","0","1","1","2","0","0","20.0 %","20.0 %",".750",".000",".250",".400","1.000",".544","252"
"2018-08-21","MIN","@CHW","3","SS","5","1","0","0","0","0","2","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".176","1"
"2018-08-20","MIN","CHW","3","SS","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-08-19","MIN","DET","3","SS","4","1","1","0","0","0","1","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".312","94"
"2018-08-18","MIN","DET","3","SS","5","1","1","0","0","0","0","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","51"
"2018-08-17","MIN","DET","3","SS","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-16","MIN","DET","3","SS","5","2","0","0","1","2","4","0","0","0.0 %","0.0 %",".750",".250",".500",".400","1.250",".582","278"
"2018-08-15","MIN","PIT","3","SS","4","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","31"
"2018-08-14","MIN","PIT","3","SS","4","2","1","0","0","2","2","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".532","244"
"2018-08-12","MIN","@DET","2","SS","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","31"
"2018-08-11","MIN","@DET","6","SS","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","-1"
"2018-08-10","MIN","@DET","3","SS","4","2","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".532","244"
"2018-08-09","MIN","@CLE","3","SS","4","1","0","0","1","1","3","0","1","0.0 %","50.0 %",".750",".000",".250",".250","1.000",".508","227"
"2018-08-08","MIN","@CLE","3","SS","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-07","MIN","@CLE","3","SS","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","121"
"2018-08-06","MIN","@CLE","3","SS","4","1","1","0","0","0","0","0","0","0.0 %","50.0 %",".250",".500",".250",".250",".500",".312","94"
"2018-08-05","MIN","KCR","3","SS","4","1","0","0","0","0","0","1","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","31"
"2018-08-04","MIN","KCR","3","SS","5","1","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","95"
"2018-08-03","MIN","KCR","3","SS","5","2","1","0","0","0","1","0","0","0.0 %","20.0 %",".200",".500",".400",".400",".600",".425","171"
"2018-08-01","MIN","CLE","3","SS","4","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","181"
"2018-07-31","MIN","CLE","3","SS","4","0","0","0","0","0","0","0","0","50.0 %","25.0 %",".000",".000",".000",".500",".000",".345","116"
"2018-07-30","MIN","CLE","3","SS","4","1","0","0","0","0","2","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","31"
"2018-07-29","MIN","@BOS","3","SS","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".500",".333",".400","154"
"2018-07-28","MIN","@BOS","3","SS","4","1","0","1","0","1","2","0","0","0.0 %","25.0 %",".500",".333",".250",".250",".750",".395","150"
