"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","4315","998","264","25","133","653","485","19","16","13.4 %","19.0 %",".196",".317",".274",".377",".470",".365","132"
"2018-09-30","STL","@CHC","1","1B","5","1","1","0","0","1","0","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".249","54"
"2018-09-29","STL","@CHC","1","1B","4","1","0","0","0","1","1","0","0","0.0 %","25.0 %",".000",".500",".333",".333",".333",".293","83"
"2018-09-28","STL","@CHC","1","1B","5","0","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".000",".000",".200",".000",".144","-16"
"2018-09-26","STL","MIL","1","1B","4","0","0","0","0","1","0","0","0","50.0 %","25.0 %",".000",".000",".000",".500",".000",".345","118"
"2018-09-25","STL","MIL","1","1B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-09-24","STL","MIL","1","1B","5","1","1","0","0","0","1","0","0","0.0 %","20.0 %",".250",".333",".250",".400",".500",".393","150"
"2018-09-23","STL","SFG","1","1B","5","1","0","0","1","1","2","0","0","0.0 %","0.0 %",".600",".000",".200",".200",".800",".406","159"
"2018-09-22","STL","SFG","1","1B","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","35"
"2018-09-21","STL","SFG","1","1B","5","1","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","5"
"2018-09-19","STL","@ATL","9","PH","1","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".690","348"
"2018-09-18","STL","@ATL","1","1B","5","0","0","0","0","1","0","0","0","20.0 %","60.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-09-17","STL","@ATL","1","1B","5","0","0","0","0","2","0","0","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".276","72"
"2018-09-16","STL","LAD","1","1B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-14","STL","LAD","1","3B","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-13","STL","LAD","1","1B","5","2","0","0","0","2","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","123"
"2018-09-12","STL","PIT","1","3B-1B","5","0","0","0","0","1","0","1","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-09-11","STL","PIT","1","3B","4","1","0","0","0","2","0","0","0","50.0 %","0.0 %",".000",".500",".500",".750",".500",".565","265"
"2018-09-10","STL","PIT","1","3B-1B","4","1","1","0","0","2","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".484","211"
"2018-09-09","STL","@DET","1","DH","5","0","0","0","0","0","1","0","0","0.0 %","40.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-08","STL","@DET","1","1B","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","35"
"2018-09-07","STL","@DET","1","1B","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","35"
"2018-09-05","STL","@WSN","1","3B-1B","5","2","1","0","0","2","1","0","0","0.0 %","0.0 %",".200",".400",".400",".400",".600",".425","172"
"2018-09-04","STL","@WSN","1","1B","5","1","0","0","0","1","2","0","0","40.0 %","20.0 %",".000",".500",".333",".600",".333",".392","150"
"2018-09-03","STL","@WSN","1","3B-1B","5","0","0","0","0","0","0","0","0","20.0 %","60.0 %",".000",".000",".000",".200",".000",".000","-100"
"2018-09-02","STL","CIN","1","1B","6","0","0","0","0","0","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".172","3"
"2018-09-01","STL","CIN","1","3B","4","1","0","0","0","0","0","1","0","25.0 %","50.0 %",".000","1.000",".333",".500",".333",".392","150"
"2018-08-31","STL","CIN","1","3B-1B","5","2","0","0","1","1","2","0","0","0.0 %","20.0 %",".600",".333",".400",".400","1.000",".582","276"
"2018-08-30","STL","PIT","1","3B","3","0","0","0","0","1","0","0","0","33.3 %","33.3 %",".000",".000",".000",".333",".000",".230","41"
"2018-08-29","STL","PIT","1","1B","2","0","0","0","0","0","0","0","0","100.0 %","0.0 %",".000",".000",".000","1.000",".000",".690","348"
"2018-08-28","STL","PIT","1","1B","5","2","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","123"
"2018-08-26","STL","@COL","1","1B","5","4","4","0","0","2","2","0","0","0.0 %","0.0 %",".800",".800",".800",".800","1.600",".998","554"
"2018-08-25","STL","@COL","1","3B","4","1","0","0","0","0","0","1","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","150"
"2018-08-24","STL","@COL","1","1B","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-22","STL","@LAD","1","1B","4","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-21","STL","@LAD","9","1B","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-20","STL","@LAD","1","1B","5","3","1","0","1","2","1","0","0","0.0 %","20.0 %",".800",".667",".600",".600","1.400",".832","443"
"2018-08-19","STL","MIL","1","1B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","35"
"2018-08-18","STL","MIL","1","1B","4","0","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-17","STL","MIL","1","1B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".000","-100"
"2018-08-16","STL","WSN","1","1B","5","0","0","0","0","0","0","0","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".276","72"
"2018-08-15","STL","WSN","1","1B","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".500",".000",".240","48"
"2018-08-14","STL","WSN","1","1B","5","0","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-08-13","STL","WSN","1","1B","5","2","0","0","1","2","3","0","0","20.0 %","0.0 %",".750",".333",".500",".600","1.250",".720","369"
"2018-08-12","STL","@KCR","1","DH","5","1","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".500",".250",".400",".250",".320","101"
"2018-08-11","STL","@KCR","1","1B","5","0","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-08-10","STL","@KCR","1","1B","5","1","0","0","1","1","2","0","0","0.0 %","40.0 %",".600",".000",".200",".200",".800",".406","159"
"2018-08-08","STL","@MIA","1","1B","5","1","0","0","1","2","1","0","0","20.0 %","20.0 %",".750",".000",".250",".400","1.000",".508","227"
"2018-08-07","STL","@MIA","1","1B","4","1","0","0","1","1","1","0","0","0.0 %","50.0 %",".750",".000",".250",".250","1.000",".508","227"
"2018-08-06","STL","@MIA","1","1B","5","1","0","0","0","0","1","0","0","20.0 %","40.0 %",".000",".500",".250",".400",".250",".314","97"
"2018-08-05","STL","@PIT","1","1B","5","1","0","0","1","1","1","0","0","0.0 %","20.0 %",".600",".000",".200",".200",".800",".406","159"
"2018-08-04","STL","@PIT","1","1B","6","2","1","0","1","2","1","0","0","33.3 %","33.3 %","1.000","1.000",".500",".667","1.500",".794","418"
"2018-08-03","STL","@PIT","1","1B-3B","6","2","1","0","1","1","1","0","0","33.3 %","0.0 %","1.000",".333",".500",".667","1.500",".820","435"
"2018-08-02","STL","COL","1","1B","4","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","181"
"2018-08-01","STL","COL","1","3B-1B","5","0","0","0","0","2","0","1","0","60.0 %","20.0 %",".000",".000",".000",".600",".000",".414","164"
"2018-07-31","STL","COL","1","1B","4","1","0","0","1","1","2","0","0","0.0 %","25.0 %","1.000",".000",".333",".250","1.333",".508","227"
"2018-07-30","STL","COL","1","1B","5","3","0","0","0","0","2","0","0","20.0 %","0.0 %",".000",".750",".750",".800",".750",".660","328"
"2018-07-29","STL","CHC","1","1B","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","35"
"2018-07-28","STL","CHC","1","3B-1B","4","1","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","150"
"2018-07-27","STL","CHC","1","3B-1B","5","0","0","0","0","0","0","0","1","20.0 %","20.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-07-25","STL","@CIN","1","3B","5","1","0","0","0","0","0","0","0","20.0 %","0.0 %",".000",".250",".250",".400",".250",".314","97"
"2018-07-24","STL","@CIN","1","3B-1B","6","0","0","0","0","0","0","0","0","16.7 %","33.3 %",".000",".000",".000",".167",".000",".115","-36"
"2018-07-23","STL","@CIN","1","3B-1B","4","2","1","0","0","1","0","0","0","0.0 %","50.0 %",".250","1.000",".500",".500",".750",".532","243"
"2018-07-22","STL","@CHC","1","3B-1B","5","1","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".220","35"
"2018-07-21","STL","@CHC","9","1B","2","1","0","0","1","1","1","0","0","50.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","1.360","796"
"2018-07-21","STL","@CHC","1","1B","4","1","0","0","1","1","1","0","0","25.0 %","0.0 %","1.000",".000",".333",".500","1.333",".677","340"
"2018-07-20","STL","@CHC","1","1B","5","5","2","0","3","4","7","0","0","0.0 %","0.0 %","2.200","1.000","1.000","1.000","3.200","1.717","1035"
"2018-07-19","STL","@CHC","1","1B","5","1","0","0","1","1","1","0","0","0.0 %","20.0 %",".750",".000",".250",".400","1.000",".550","255"
"2018-07-15","STL","CIN","1","1B","4","1","0","0","1","1","1","0","0","25.0 %","25.0 %","1.000",".000",".333",".500","1.333",".677","340"
"2018-07-14","STL","CIN","1","1B","4","2","1","0","1","1","1","0","0","0.0 %","0.0 %","1.000",".333",".500",".500","1.500",".820","435"
"2018-07-13","STL","CIN","1","1B","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-07-11","STL","@CHW","1","1B","4","1","1","0","0","0","0","0","0","50.0 %","0.0 %",".500",".500",".500",".750","1.000",".657","326"
"2018-07-10","STL","@CHW","1","1B","6","2","0","0","0","2","0","0","0","16.7 %","50.0 %",".000","1.000",".400",".500",".400",".408","160"
"2018-07-08","STL","@SFG","9","PH-1B","1","1","0","0","1","1","3","0","0","0.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","2.031","1244"
"2018-07-07","STL","@SFG","1","3B-1B","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-06","STL","@SFG","1","1B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-05","STL","@SFG","1","1B","5","1","0","0","1","3","1","0","0","40.0 %","20.0 %","1.000",".000",".333",".600","1.333",".682","343"
"2018-07-04","STL","@ARI","1","3B-1B","5","3","2","0","0","1","1","0","0","20.0 %","0.0 %",".500",".750",".750",".800","1.250",".813","431"
"2018-07-03","STL","@ARI","1","1B","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","150"
"2018-07-02","STL","@ARI","1","1B","5","1","1","0","0","1","0","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","54"
"2018-07-01","STL","ATL","1","3B","5","0","0","0","0","1","0","0","0","40.0 %","20.0 %",".000",".000",".000",".400",".000",".276","72"
"2018-06-30","STL","ATL","1","3B","2","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-29","STL","ATL","1","3B","4","1","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","150"
"2018-06-27","STL","CLE","1","3B","4","1","1","0","0","1","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".484","211"
"2018-06-26","STL","CLE","1","3B","5","5","1","0","2","5","3","0","0","0.0 %","0.0 %","1.400","1.000","1.000","1.000","2.400","1.414","832"
"2018-06-25","STL","CLE","1","3B-1B","4","3","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".752","390"
"2018-06-24","STL","@MIL","1","3B","5","1","0","0","0","2","2","0","0","40.0 %","40.0 %",".000","1.000",".333",".600",".333",".452","189"
"2018-06-23","STL","@MIL","1","3B-1B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-06-22","STL","@MIL","1","3B","4","1","1","0","0","1","0","0","0","25.0 %","50.0 %",".333","1.000",".333",".500",".667",".484","211"
"2018-06-21","STL","@MIL","1","3B","4","1","0","0","1","1","1","0","0","25.0 %","25.0 %","1.000",".000",".333",".500","1.333",".680","342"
"2018-06-20","STL","@PHI","1","3B","5","0","0","0","0","0","0","0","0","60.0 %","0.0 %",".000",".000",".000",".600",".000",".345","118"
"2018-06-19","STL","@PHI","1","3B-1B","5","2","1","0","1","2","3","0","0","0.0 %","20.0 %",".800",".333",".400",".400","1.200",".656","326"
"2018-06-18","STL","@PHI","1","3B","5","2","1","0","1","1","1","0","0","0.0 %","40.0 %",".800",".500",".400",".400","1.200",".656","326"
"2018-06-17","STL","CHC","1","3B-1B","4","1","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","227"
"2018-06-16","STL","CHC","1","1B","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-15","STL","CHC","1","3B","5","2","0","0","1","1","2","0","0","20.0 %","20.0 %",".750",".500",".500",".600","1.250",".720","369"
"2018-06-12","STL","SDP","1","3B","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","35"
"2018-06-11","STL","SDP","1","3B-1B","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-10","STL","@CIN","1","3B","5","2","1","0","0","1","0","0","0","0.0 %","40.0 %",".200",".667",".400",".400",".600",".425","172"
"2018-06-09","STL","@CIN","1","3B-1B","5","2","0","0","1","2","1","0","0","0.0 %","40.0 %",".600",".500",".400",".400","1.000",".582","276"
"2018-06-08","STL","@CIN","1","3B-1B","5","1","0","0","0","1","1","0","0","60.0 %","0.0 %",".000",".500",".500",".800",".500",".590","282"
"2018-06-07","STL","MIA","1","3B-1B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","35"
"2018-06-06","STL","MIA","1","3B","5","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".200",".200",".200",".200",".400",".249","54"
"2018-06-05","STL","MIA","1","3B","5","3","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".750",".600",".600",".600",".528","240"
"2018-06-03","STL","PIT","1","3B-1B","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".172","3"
"2018-06-02","STL","PIT","1","1B","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-01","STL","PIT","1","3B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-05-31","STL","PIT","1","3B-1B","5","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".352","123"
"2018-05-30","STL","@MIL","1","3B","5","1","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".220","35"
"2018-05-29","STL","@MIL","1","1B","5","1","0","0","1","1","2","0","0","40.0 %","20.0 %","1.000",".000",".333",".600","1.333",".682","343"
