"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","2497","624","88","14","76","304","302","26","21","6.0 %","23.3 %",".149",".330",".271",".321",".420",".320","101"
"2018-09-30","CHW","@MIN","4","DH","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","34"
"2018-09-29","CHW","@MIN","4","RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","2"
"2018-09-28","CHW","@MIN","3","RF","4","1","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","152"
"2018-09-26","CHW","CLE","3","RF","2","0","0","0","0","0","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".345","120"
"2018-09-25","CHW","CLE","4","RF","4","1","0","0","1","1","2","0","0","0.0 %","50.0 %",".750",".000",".250",".250","1.000",".508","231"
"2018-09-24","CHW","CLE","3","RF","4","1","0","0","0","0","0","0","0","0.0 %","75.0 %",".000","1.000",".250",".250",".250",".220","34"
"2018-09-22","CHW","CHC","3","RF","4","2","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".440","184"
"2018-09-21","CHW","CHC","3","RF","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","34"
"2018-09-20","CHW","@CLE","4","DH","6","1","0","0","0","0","1","0","0","33.3 %","0.0 %",".000",".250",".250",".500",".250",".220","34"
"2018-09-19","CHW","@CLE","4","RF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-18","CHW","@CLE","4","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-15","CHW","@BAL","4","RF","4","1","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".000",".250",".250","1.000",".508","231"
"2018-09-14","CHW","@BAL","5","RF","5","1","0","0","1","2","2","0","0","20.0 %","20.0 %",".750",".000",".250",".400","1.000",".544","256"
"2018-09-12","CHW","@KCR","4","DH","5","0","0","0","0","1","0","0","0","40.0 %","20.0 %",".000",".000",".000",".400",".000",".276","73"
"2018-09-11","CHW","@KCR","4","DH","4","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","34"
"2018-09-09","CHW","LAA","3","DH","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","34"
"2018-09-08","CHW","LAA","3","RF","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","34"
"2018-09-07","CHW","LAA","4","DH","4","2","0","0","1","2","1","0","0","25.0 %","0.0 %","1.500","1.000","1.000","1.000","2.500","1.080","621"
"2018-09-01","CHW","BOS","3","RF","3","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-31","CHW","BOS","3","RF","5","3","2","0","0","2","1","0","0","20.0 %","0.0 %",".500",".750",".750",".800","1.250",".813","439"
"2018-08-30","CHW","BOS","3","RF","4","1","0","0","1","1","3","0","0","0.0 %","50.0 %","1.000",".000",".333",".250","1.333",".508","231"
"2018-08-29","CHW","@NYY","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-28","CHW","@NYY","3","RF","5","1","1","0","0","0","1","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","55"
"2018-08-27","CHW","@NYY","3","RF","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","4"
"2018-08-26","CHW","@DET","3","RF","5","2","0","0","0","1","2","0","0","20.0 %","20.0 %",".000",".667",".500",".600",".500",".490","218"
"2018-08-25","CHW","@DET","3","RF","5","1","0","0","0","1","0","1","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","4"
