"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","762","183","30","12","13","92","61","31","14","4.2 %","22.0 %",".129",".314",".255",".290",".384",".288","83"
"2018-09-30","NYM","MIA","1","SS","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-29","NYM","MIA","3","SS","4","1","0","0","0","0","0","2","1","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","153"
"2018-09-28","NYM","MIA","5","SS","4","1","0","0","0","0","1","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","38"
"2018-09-27","NYM","ATL","2","SS","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-26","NYM","ATL","1","SS","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","38"
"2018-09-25","NYM","ATL","1","SS","5","0","0","0","0","0","0","0","0","20.0 %","0.0 %",".000",".000",".000",".200",".000",".138","-16"
"2018-09-23","NYM","@WSN","1","SS","6","2","0","0","0","2","1","1","0","16.7 %","16.7 %",".000",".500",".400",".500",".400",".408","164"
"2018-09-22","NYM","@WSN","1","SS","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-21","NYM","@WSN","1","SS","5","1","1","0","0","1","0","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".249","58"
"2018-09-20","NYM","@WSN","1","SS","6","3","0","0","0","1","0","0","0","0.0 %","16.7 %",".000",".600",".500",".500",".500",".440","185"
"2018-09-19","NYM","@PHI","1","SS","4","3","0","0","0","0","0","2","0","0.0 %","0.0 %",".000",".750",".750",".750",".750",".660","332"
"2018-09-18","NYM","@PHI","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","60.0 %",".000",".000",".000",".000",".000",".000","-100"
