"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","1216","299","65","7","47","157","157","13","6","9.3 %","22.0 %",".205",".329",".278",".356",".483",".358","130"
"2018-09-29","SEA","TEX","1","RF","4","1","0","0","0","1","1","0","0","25.0 %","25.0 %",".000",".500",".500",".500",".500",".392","155"
"2018-09-28","SEA","TEX","1","RF","5","2","1","0","0","1","1","0","0","20.0 %","20.0 %",".250",".667",".500",".600",".750",".563","272"
"2018-09-27","SEA","TEX","1","CF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-09-26","SEA","OAK","1","CF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-25","SEA","OAK","1","RF","6","2","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".667",".333",".333",".333",".293","88"
"2018-09-24","SEA","OAK","1","CF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-22","SEA","@TEX","1","RF","5","3","2","0","0","3","0","0","0","0.0 %","0.0 %",".400",".600",".600",".600","1.000",".675","348"
"2018-09-21","SEA","@TEX","1","CF","4","1","1","0","0","1","1","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".484","218"
"2018-09-19","SEA","@HOU","1","RF","4","2","0","0","1","3","1","0","0","25.0 %","0.0 %","1.000",".500",".667",".750","1.667",".900","502"
"2018-09-18","SEA","@HOU","1","CF-RF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-09-17","SEA","@HOU","1","RF","5","1","0","0","0","0","0","0","0","40.0 %","20.0 %",".000",".500",".333",".600",".333",".452","196"
"2018-09-16","SEA","@LAA","1","RF","4","2","1","0","0","0","1","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".532","251"
"2018-09-15","SEA","@LAA","1","RF","5","2","0","0","1","1","1","0","0","0.0 %","20.0 %",".600",".333",".400",".400","1.000",".582","285"
"2018-09-14","SEA","@LAA","1","RF","5","2","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".667",".400",".400",".400",".352","128"
"2018-09-13","SEA","@LAA","1","CF","5","2","1","0","0","2","1","0","0","0.0 %","0.0 %",".250",".400",".500",".400",".750",".425","178"
"2018-09-12","SEA","SDP","1","RF-CF","4","2","0","1","0","1","1","0","0","0.0 %","25.0 %",".500",".667",".500",".500","1.000",".614","307"
"2018-09-11","SEA","SDP","1","CF-RF","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","8"
"2018-09-09","SEA","NYY","1","RF","4","0","0","0","0","1","0","1","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-09-08","SEA","NYY","1","CF","4","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".312","101"
"2018-09-07","SEA","NYY","1","RF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-05","SEA","BAL","1","CF-RF","5","1","0","0","1","1","1","0","0","20.0 %","0.0 %",".750",".000",".250",".400","1.000",".544","259"
"2018-09-04","SEA","BAL","1","CF-RF","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","8"
"2018-09-03","SEA","BAL","1","RF","4","1","0","1","0","0","0","0","0","25.0 %","25.0 %",".667",".500",".333",".500","1.000",".567","275"
"2018-09-02","SEA","@OAK","1","RF","5","1","1","0","0","1","0","0","0","20.0 %","20.0 %",".250",".333",".250",".400",".500",".387","152"
"2018-09-01","SEA","@OAK","1","CF-RF","5","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".250",".250",".400",".500",".393","156"
"2018-08-31","SEA","@OAK","1","RF-CF","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".176","8"
"2018-08-30","SEA","@OAK","1","CF-RF","5","2","0","0","1","1","1","0","0","0.0 %","0.0 %",".600",".250",".400",".400","1.000",".582","285"
"2018-08-29","SEA","@SDP","1","LF-RF","5","1","1","0","0","0","0","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","58"
"2018-08-28","SEA","@SDP","1","CF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-08-26","SEA","@ARI","1","CF","5","2","1","0","0","1","0","0","0","0.0 %","0.0 %",".200",".400",".400",".400",".600",".425","178"
"2018-08-25","SEA","@ARI","1","LF-CF","6","1","0","0","1","1","1","0","0","33.3 %","16.7 %",".750",".000",".250",".500","1.000",".544","259"
"2018-08-24","SEA","@ARI","1","RF","5","3","0","0","1","2","1","0","0","0.0 %","20.0 %",".600",".667",".600",".600","1.200",".758","405"
"2018-08-22","SEA","HOU","1","CF","5","1","0","0","1","1","2","0","0","0.0 %","20.0 %",".750",".000",".250",".400","1.000",".550","263"
"2018-08-21","SEA","HOU","1","CF","5","1","0","0","0","1","0","0","0","0.0 %","60.0 %",".000",".500",".200",".200",".200",".176","8"
"2018-08-20","SEA","HOU","1","CF-RF","5","2","0","0","0","2","1","0","0","20.0 %","20.0 %",".000",".667",".500",".600",".500",".490","222"
"2018-08-19","SEA","LAD","1","RF","4","1","0","0","0","0","0","0","0","0.0 %","75.0 %",".000","1.000",".250",".250",".250",".220","38"
"2018-08-18","SEA","LAD","1","RF","5","1","0","0","0","1","0","0","0","60.0 %","0.0 %",".000",".500",".500",".800",".500",".590","290"
"2018-08-17","SEA","LAD","1","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-15","SEA","@OAK","1","RF","6","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".167",".167",".167",".167",".333",".208","30"
"2018-08-14","SEA","@OAK","1","RF","4","1","1","0","0","1","0","0","0","0.0 %","50.0 %",".250",".500",".250",".250",".500",".312","101"
"2018-08-13","SEA","@OAK","1","RF","5","3","1","0","0","2","2","0","0","0.0 %","0.0 %",".200",".600",".600",".600",".800",".601","298"
"2018-08-12","SEA","@HOU","1","RF","5","3","1","0","0","0","1","0","0","0.0 %","20.0 %",".200",".750",".600",".600",".800",".601","298"
"2018-08-11","SEA","@HOU","1","RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-08-10","SEA","@HOU","1","RF","4","2","2","0","0","1","1","0","0","0.0 %","0.0 %",".500",".500",".500",".500","1.000",".624","313"
"2018-08-09","SEA","@HOU","1","RF","5","4","2","0","1","2","2","0","0","0.0 %","20.0 %","1.000","1.000",".800",".800","1.800","1.081","625"
"2018-08-08","SEA","@TEX","3","RF","4","2","0","0","0","0","2","0","0","25.0 %","0.0 %",".000",".667",".667",".750",".667",".612","305"
"2018-08-07","SEA","@TEX","2","RF","4","0","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-06","SEA","@TEX","3","RF","6","2","1","0","0","1","0","0","0","0.0 %","33.3 %",".167",".500",".333",".333",".500",".354","130"
"2018-08-05","SEA","TOR","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-04","SEA","TOR","3","RF","4","1","1","0","0","0","0","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".312","101"
"2018-08-03","SEA","TOR","3","RF","4","2","0","0","0","2","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","188"
"2018-08-02","SEA","TOR","5","RF","4","2","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".667",".667",".750",".667",".612","305"
"2018-08-01","SEA","HOU","4","RF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","38"
"2018-07-31","SEA","HOU","5","RF-CF","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","38"
"2018-07-30","SEA","HOU","5","CF-RF","3","0","0","0","0","0","0","1","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-29","SEA","@LAA","5","CF-RF","5","1","0","0","0","1","0","0","0","40.0 %","20.0 %",".000","1.000",".500",".800",".500",".596","294"
"2018-07-28","SEA","@LAA","3","RF","4","0","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-27","SEA","@LAA","3","RF","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".200",".000",".144","-14"
"2018-07-25","SEA","SFG","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-24","SEA","SFG","3","RF-CF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","38"
"2018-07-22","SEA","CHW","3","RF","4","0","0","0","0","2","0","0","0","75.0 %","0.0 %",".000",".000",".000",".750",".000",".517","241"
"2018-07-21","SEA","CHW","3","RF","4","0","0","0","0","0","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".345","123"
"2018-07-20","SEA","CHW","3","RF","4","1","0","0","0","0","0","1","0","0.0 %","25.0 %",".000",".500",".333",".500",".333",".400","161"
"2018-07-15","SEA","@COL","3","RF","4","2","0","0","0","0","1","1","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","188"
"2018-07-14","SEA","@COL","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-13","SEA","@COL","3","RF","5","1","0","0","0","1","1","0","0","40.0 %","40.0 %",".000","1.000",".333",".600",".333",".452","196"
"2018-07-12","SEA","@LAA","3","RF","3","0","0","0","0","0","0","0","0","0.0 %","66.7 %",".000",".000",".000",".000",".000",".000","-100"
"2018-07-11","SEA","@LAA","3","RF","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000","1.000",".333",".500",".333",".400","161"
"2018-07-10","SEA","@LAA","3","RF","4","2","1","0","1","1","3","0","0","0.0 %","0.0 %","1.000",".333",".500",".500","1.500",".820","447"
"2018-07-08","SEA","COL","3","RF","4","0","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".000",".000",".250",".000",".180","11"
"2018-07-07","SEA","COL","2","RF","4","2","0","0","0","0","0","0","0","50.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".785","423"
"2018-07-04","SEA","LAA","3","RF-CF","5","1","1","0","0","1","0","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","58"
"2018-07-03","SEA","LAA","3","RF","4","0","0","0","0","1","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-07-01","SEA","KCR","3","RF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-30","SEA","KCR","3","CF-RF","4","3","1","0","0","1","1","0","0","0.0 %","25.0 %",".250","1.000",".750",".750","1.000",".752","400"
"2018-06-29","SEA","KCR","3","RF","4","1","0","0","1","1","2","0","0","25.0 %","25.0 %","1.000",".000",".333",".500","1.333",".680","352"
"2018-06-28","SEA","@BAL","3","RF","5","0","0","0","0","1","0","0","0","20.0 %","0.0 %",".000",".000",".000",".200",".000",".138","-18"
"2018-06-27","SEA","@BAL","3","DH","6","3","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".440","188"
"2018-06-26","SEA","@BAL","3","RF","4","1","1","0","0","0","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".484","218"
"2018-06-25","SEA","@BAL","3","RF","5","2","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".400",".500",".400",".500",".352","128"
"2018-06-24","SEA","@BOS","2","RF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-23","SEA","@BOS","2","RF","5","2","2","0","0","1","3","0","0","0.0 %","20.0 %",".400",".500",".400",".400",".800",".499","228"
"2018-06-22","SEA","@BOS","2","RF","5","2","0","0","0","1","1","0","0","40.0 %","20.0 %",".000","1.000",".667",".800",".667",".628","316"
"2018-06-21","SEA","@NYY","2","CF-RF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-20","SEA","@NYY","3","CF-RF","5","1","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".176","8"
"2018-06-19","SEA","@NYY","3","RF-CF","4","0","0","0","0","0","1","1","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-17","SEA","BOS","3","RF","4","0","0","0","0","1","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-06-16","SEA","BOS","3","RF","4","1","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","155"
"2018-06-15","SEA","BOS","3","RF-CF","4","1","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","155"
"2018-06-14","SEA","BOS","3","RF","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","155"
"2018-06-13","SEA","LAA","3","CF-RF","5","2","0","0","1","2","2","0","0","0.0 %","40.0 %",".600",".500",".400",".400","1.000",".582","285"
"2018-06-12","SEA","LAA","3","RF","4","2","0","0","2","2","3","0","0","25.0 %","0.0 %","2.000",".000",".667",".750","2.667","1.188","698"
"2018-06-11","SEA","LAA","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-10","SEA","@TBR","3","CF-RF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-09","SEA","@TBR","2","RF","5","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".176","8"
"2018-06-08","SEA","@TBR","3","RF","4","1","0","0","0","0","1","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","38"
"2018-06-07","SEA","@TBR","3","RF","4","2","0","0","1","1","3","0","0","25.0 %","25.0 %","1.000","1.000",".667",".750","1.667",".900","502"
"2018-06-06","SEA","@HOU","3","RF-CF","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","128"
"2018-06-05","SEA","@HOU","3","RF","4","0","0","0","0","1","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-03","SEA","TBR","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-06-02","SEA","TBR","3","RF","4","2","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".440","188"
"2018-06-01","SEA","TBR","5","RF","6","1","0","0","1","1","1","0","0","50.0 %","16.7 %","1.000",".000",".333",".667","1.333",".682","353"
"2018-05-31","SEA","TEX","3","RF","4","0","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-05-30","SEA","TEX","3","RF","5","1","1","0","0","0","1","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".249","58"
"2018-05-29","SEA","TEX","3","CF-RF","5","1","1","0","0","1","2","0","0","0.0 %","20.0 %",".200",".250",".200",".200",".400",".249","58"
"2018-05-28","SEA","TEX","3","RF","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-05-27","SEA","MIN","3","RF","4","0","0","0","0","1","0","0","0","25.0 %","75.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-05-26","SEA","MIN","3","RF","5","0","0","0","0","1","0","0","0","20.0 %","0.0 %",".000",".000",".000",".200",".000",".138","-18"
"2018-05-25","SEA","MIN","3","RF","3","1","0","0","0","0","1","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","88"
"2018-05-24","SEA","@OAK","3","RF","4","0","0","0","0","1","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-05-22","SEA","@OAK","3","RF","2","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".500",".000",".360","134"
"2018-05-20","SEA","DET","3","RF","4","2","0","0","1","1","2","0","0","25.0 %","0.0 %","1.000",".500",".667",".750","1.667",".900","502"
"2018-05-19","SEA","DET","3","RF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","38"
"2018-05-18","SEA","DET","3","RF","4","1","1","0","0","0","1","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".312","101"
"2018-05-17","SEA","DET","3","RF","4","1","0","0","0","0","1","0","1","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","38"
"2018-05-16","SEA","TEX","3","RF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-05-15","SEA","TEX","3","RF","6","3","0","1","0","1","2","0","0","16.7 %","0.0 %",".400",".600",".600",".667","1.000",".671","346"
"2018-05-14","SEA","@MIN","3","RF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-05-13","SEA","@DET","6","RF","5","1","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","102"
"2018-05-12","SEA","@DET","2","RF","5","2","0","0","0","1","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".352","128"
"2018-05-12","SEA","@DET","5","RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","5"
"2018-05-10","SEA","@TOR","2","RF","6","2","0","0","0","0","1","1","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","88"
"2018-05-09","SEA","@TOR","5","RF","4","1","1","0","0","0","1","1","0","75.0 %","0.0 %","1.000","1.000","1.000","1.000","2.000",".829","453"
"2018-05-08","SEA","@TOR","6","RF","4","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-05-06","SEA","LAA","6","RF","4","1","0","0","0","1","0","0","0","25.0 %","50.0 %",".000","1.000",".333",".500",".333",".392","155"
"2018-05-05","SEA","LAA","2","RF","6","1","1","0","0","1","0","0","0","16.7 %","33.3 %",".200",".333",".200",".333",".400",".323","108"
"2018-05-04","SEA","LAA","6","RF","3","1","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","88"
"2018-05-03","SEA","OAK","5","RF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","38"
"2018-05-02","SEA","OAK","5","RF","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","38"
"2018-05-01","SEA","OAK","6","RF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".500",".000",".352","128"
"2018-04-29","SEA","@CLE","6","RF","5","3","0","1","1","3","1","0","0","0.0 %","20.0 %","1.000",".667",".600",".600","1.600",".898","500"
"2018-04-28","SEA","@CLE","6","RF","5","0","0","0","0","0","0","0","0","20.0 %","40.0 %",".000",".000",".000",".200",".000",".138","-18"
"2018-04-27","SEA","@CLE","6","RF","4","2","1","0","1","2","2","0","0","25.0 %","25.0 %","1.333","1.000",".667",".750","2.000",".992","564"
"2018-04-26","SEA","@CLE","6","RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".000","-100"
"2018-04-25","SEA","@CHW","6","RF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-04-24","SEA","@CHW","6","RF","4","1","0","0","0","0","1","0","0","0.0 %","75.0 %",".000","1.000",".250",".250",".250",".220","38"
"2018-04-23","SEA","@CHW","6","RF","4","2","1","0","1","2","1","0","0","0.0 %","0.0 %","1.000",".333",".500",".500","1.500",".820","447"
"2018-04-22","SEA","@TEX","2","CF","5","3","2","0","1","1","3","0","0","0.0 %","20.0 %","1.000",".667",".600",".600","1.600",".905","505"
"2018-04-21","SEA","@TEX","6","RF","4","1","0","0","1","1","2","0","0","0.0 %","25.0 %","1.000",".000",".333",".250","1.333",".508","234"
"2018-04-20","SEA","@TEX","6","RF","5","3","1","0","1","1","2","0","1","20.0 %","0.0 %","1.000",".667",".750",".800","1.750",".969","549"
"2018-04-19","SEA","HOU","6","RF","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","38"
"2018-04-18","SEA","HOU","6","RF","3","1","0","0","0","0","0","1","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".293","88"
"2018-04-17","SEA","HOU","6","RF","3","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-04-16","SEA","HOU","6","RF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-04-15","SEA","OAK","6","RF","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-04-14","SEA","OAK","6","RF","5","2","0","0","1","1","3","0","0","0.0 %","40.0 %",".600",".500",".400",".400","1.000",".582","285"
"2018-04-13","SEA","OAK","4","RF","4","2","0","0","1","1","4","0","0","0.0 %","0.0 %",".750",".333",".500",".500","1.250",".728","384"
"2018-04-11","SEA","@KCR","4","RF","4","0","0","0","0","1","0","0","0","50.0 %","25.0 %",".000",".000",".000",".500",".000",".345","123"
"2018-04-10","SEA","@KCR","4","RF","5","1","0","0","0","0","2","0","0","0.0 %","20.0 %",".000",".250",".250",".200",".250",".176","8"
"2018-04-09","SEA","@KCR","4","RF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","5"
