"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","2101","487","88","34","54","252","180","70","24","6.8 %","20.5 %",".166",".301",".254",".313",".421",".317","101"
"2018-09-26","TBR","NYY","6","CF","2","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".500",".000",".360","131"
"2018-09-25","TBR","NYY","7","CF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-23","TBR","@TOR","7","CF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-21","TBR","@TOR","7","CF","5","0","0","0","0","0","0","0","0","20.0 %","40.0 %",".000",".000",".000",".200",".000",".138","-20"
"2018-09-20","TBR","@TOR","7","CF","4","0","0","0","0","1","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".345","121"
"2018-09-18","TBR","@TEX","7","CF","5","1","0","0","0","1","0","0","0","20.0 %","40.0 %",".000",".500",".250",".400",".250",".314","100"
"2018-09-17","TBR","@TEX","7","CF","4","1","1","0","0","0","0","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".312","98"
"2018-09-16","TBR","OAK","6","CF","4","1","0","0","0","0","0","1","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","36"
"2018-09-15","TBR","OAK","6","CF","4","2","0","1","0","2","1","0","0","0.0 %","25.0 %",".500",".667",".500",".500","1.000",".614","305"
"2018-09-14","TBR","OAK","7","CF","4","0","0","0","0","0","0","0","1","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-12","TBR","CLE","6","CF","4","1","0","1","0","0","1","0","0","0.0 %","0.0 %",".667",".250",".333",".250","1.000",".395","155"
"2018-09-09","TBR","BAL","5","CF","4","2","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".532","248"
"2018-09-08","TBR","BAL","5","CF","5","2","0","0","0","2","0","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".352","126"
"2018-09-07","TBR","BAL","6","CF","3","2","0","0","1","1","3","0","1","0.0 %","0.0 %","1.000",".500",".667",".667","1.667",".970","547"
"2018-09-05","TBR","@TOR","5","CF","4","2","0","0","2","2","2","0","0","0.0 %","25.0 %","1.500",".000",".500",".500","2.000","1.015","578"
"2018-09-04","TBR","@TOR","7","CF","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".500",".500",".750",".500",".580","281"
"2018-09-03","TBR","@TOR","7","CF","4","3","1","1","0","1","1","0","0","0.0 %","0.0 %",".750",".750",".750",".750","1.500",".926","517"
"2018-09-01","TBR","@CLE","5","CF","3","1","0","0","0","0","1","0","0","0.0 %","66.7 %",".000","1.000",".333",".333",".333",".293","86"
"2018-08-31","TBR","@CLE","7","CF","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-29","TBR","@ATL","7","CF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-28","TBR","@ATL","5","CF","5","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".667",".667",".750",".667",".620","308"
"2018-08-26","TBR","BOS","6","CF","4","1","0","1","0","0","2","0","0","25.0 %","25.0 %",".667",".500",".333",".500","1.000",".567","272"
"2018-08-25","TBR","BOS","6","CF","4","2","0","1","0","1","0","1","0","0.0 %","25.0 %",".667","1.000",".667",".667","1.333",".819","444"
"2018-08-24","TBR","BOS","6","CF","4","0","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-23","TBR","KCR","7","CF","5","0","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-22","TBR","KCR","5","CF","4","2","1","0","0","0","0","0","0","25.0 %","25.0 %",".333","1.000",".667",".750","1.000",".704","366"
"2018-08-21","TBR","KCR","6","CF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","36"
"2018-08-20","TBR","KCR","7","CF","4","3","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".752","398"
"2018-08-19","TBR","@BOS","3","PR-CF","0","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000",""
"2018-08-18","TBR","@BOS","8","CF","4","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".312","98"
"2018-08-17","TBR","@BOS","7","CF","4","1","0","0","0","0","0","0","1","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","36"
"2018-08-16","TBR","@NYY","6","CF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-15","TBR","@NYY","6","CF","5","2","1","0","0","1","1","0","0","0.0 %","0.0 %",".200",".400",".400",".400",".600",".425","176"
"2018-08-14","TBR","@NYY","7","CF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-12","TBR","@TOR","6","CF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-11","TBR","@TOR","6","CF","4","1","0","0","0","1","0","1","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","36"
"2018-08-10","TBR","@TOR","6","CF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","36"
"2018-08-09","TBR","BAL","6","CF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-08","TBR","BAL","7","CF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-07","TBR","BAL","6","CF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-05","TBR","CHW","6","CF","5","1","1","0","0","0","1","0","0","20.0 %","20.0 %",".250",".333",".250",".400",".500",".387","150"
"2018-08-04","TBR","CHW","1","CF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-03","TBR","CHW","1","CF","5","1","0","0","0","0","0","0","1","20.0 %","0.0 %",".000",".250",".250",".400",".250",".220","36"
"2018-08-02","TBR","LAA","1","CF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-08-01","TBR","LAA","1","CF","5","0","0","0","0","0","0","1","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".276","74"
"2018-07-31","TBR","LAA","1","CF","5","1","0","1","0","2","2","0","0","20.0 %","0.0 %",".500",".250",".250",".400",".750",".454","195"
"2018-07-28","TBR","@BAL","1","CF","4","2","0","0","1","1","1","0","0","0.0 %","25.0 %",".750",".500",".500",".500","1.250",".728","382"
"2018-07-27","TBR","@BAL","1","CF","5","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".352","126"
"2018-07-26","TBR","@BAL","1","CF","4","1","1","0","0","1","0","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".484","216"
