"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","72","16","1","1","2","7","10","0","0","13.9 %","18.1 %",".150",".304",".267",".375",".417",".348","120"
"2018-09-27","DET","@MIN","2","LF","5","3","0","0","0","0","1","0","0","20.0 %","0.0 %",".000",".750",".750",".800",".750",".666","337"
"2018-09-26","DET","@MIN","2","LF","5","1","0","1","0","1","2","0","0","20.0 %","0.0 %",".667",".250",".333",".400","1.000",".454","192"
"2018-09-25","DET","@MIN","2","LF","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","0"
"2018-09-23","DET","KCR","2","DH","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","150"
"2018-09-22","DET","KCR","2","LF","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","33"
"2018-09-21","DET","KCR","2","LF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-20","DET","KCR","2","LF","5","2","0","0","2","2","6","0","0","20.0 %","0.0 %","1.500",".000",".500",".600","2.000",".950","531"
"2018-09-19","DET","MIN","2","LF","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".500",".000",".352","123"
"2018-09-18","DET","MIN","2","LF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","33"
"2018-09-17","DET","MIN","2","LF","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-16","DET","@CLE","2","LF","5","3","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".600",".600",".600",".600",".528","243"
"2018-09-15","DET","@CLE","2","LF","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".220","33"
"2018-09-14","DET","@CLE","2","LF","5","0","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".138","-23"
"2018-09-12","DET","HOU","2","LF","5","1","1","0","0","0","0","0","0","20.0 %","20.0 %",".250",".333",".250",".400",".500",".387","147"
"2018-09-11","DET","HOU","2","LF","5","1","0","0","0","0","0","0","0","40.0 %","40.0 %",".000","1.000",".333",".600",".333",".452","191"
"2018-09-10","DET","HOU","2","LF","4","1","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".220","33"
"2018-09-09","DET","STL","7","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
