"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"Total","- - -","- - -","- - -","- - -","5462","1319","246","33","161","660","646","178","53","6.5 %","23.5 %",".159",".322",".264",".315",".423",".321","96"
"2018-10-01","COL","@LAD","7","1B","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".500",".000",".352","106"
"2018-09-30","COL","WSN","7","1B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-29","COL","WSN","7","1B","3","1","0","0","0","0","0","0","0","33.3 %","0.0 %",".000",".500",".500",".667",".500",".523","220"
"2018-09-28","COL","WSN","7","1B","3","1","0","0","1","1","2","0","0","0.0 %","0.0 %","1.000",".000",".333",".333","1.333",".677","323"
"2018-09-27","COL","PHI","7","1B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","17"
"2018-09-26","COL","PHI","7","1B","4","2","0","0","1","1","2","0","0","0.0 %","25.0 %",".750",".500",".500",".500","1.250",".728","357"
"2018-09-25","COL","PHI","7","1B","5","1","1","0","0","2","0","0","0","20.0 %","40.0 %",".250",".500",".250",".400",".500",".387","129"
"2018-09-24","COL","PHI","7","1B","4","1","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","133"
"2018-09-23","COL","@ARI","6","1B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".172","-14"
"2018-09-22","COL","@ARI","5","1B","5","0","0","0","0","1","0","0","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".276","55"
"2018-09-21","COL","@ARI","6","1B","4","2","0","0","0","0","3","0","0","25.0 %","0.0 %",".000",".667",".667",".750",".667",".612","280"
"2018-09-19","COL","@LAD","6","SS-1B","4","1","0","0","0","0","2","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".220","17"
"2018-09-18","COL","@LAD","5","1B","4","1","0","0","0","0","0","1","1","25.0 %","50.0 %",".000","1.000",".333",".500",".333",".392","133"
"2018-09-17","COL","@LAD","6","1B-SS","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"2018-09-16","COL","@SFG","7","1B","4","2","0","0","0","1","0","1","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".440","164"
"2018-09-15","COL","@SFG","6","1B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".293","66"
"2018-09-14","COL","@SFG","7","1B","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".293","66"
